,offer_accepted,reward,mailer_type,income_level,#_bank_accounts_open,overdraft_protection,credit_rating,#_credit_cards_held,#_homes_owned,household_size,own_your_home,average_balance
25133,Yes,Points,Postcard,Medium,more than 1,No,Low,2,1,5,Yes,6.863542124305812
25134,Yes,Air Miles,Postcard,Low,1,No,Medium,1,1,4,Yes,6.878326468291325
25135,Yes,Points,Postcard,Low,1,No,Low,2,1,5,No,6.843216757844566
25136,Yes,Air Miles,Postcard,Low,1,No,Low,more than 2,1,3,Yes,7.129297548929373
25137,Yes,Cash Back,Postcard,Low,more than 1,No,Low,more than 2,1,2,Yes,6.965316389506668
25138,Yes,Air Miles,Postcard,Low,more than 1,No,Low,2,1,4,Yes,6.584446028887205
25139,Yes,Air Miles,Postcard,Medium,more than 1,Yes,High,2,1,3,Yes,6.597827597583036
25140,Yes,Points,Letter,High,1,No,Low,1,1,4,Yes,6.894670039433482
25141,Yes,Cash Back,Postcard,Medium,more than 1,No,Low,2,1,5,No,6.892641641172089
25142,Yes,Cash Back,Postcard,Medium,1,No,Low,1,1,3,Yes,7.12568526324346
25143,Yes,Points,Postcard,Medium,1,No,Medium,2,1,4,No,7.051639149310715
25144,Yes,Points,Letter,Medium,1,No,Medium,2,1,2,Yes,6.97844670710467
25145,Yes,Cash Back,Postcard,Medium,more than 1,No,Low,more than 2,1,3,Yes,6.776506992372183
25146,Yes,Points,Postcard,Low,1,No,Medium,2,1,3,Yes,7.054665524296758
25147,Yes,Points,Letter,Low,1,No,Medium,1,more than 1,3,Yes,6.688043332969623
25148,Yes,Points,Postcard,Low,1,No,Low,1,more than 1,4,No,6.960347729101308
25149,Yes,Air Miles,Postcard,High,1,No,Medium,1,1,4,No,6.9241206330684015
25150,Yes,Points,Postcard,Low,more than 1,No,Medium,more than 2,1,1,Yes,6.6083379503119355
25151,Yes,Points,Letter,Medium,1,No,Medium,2,1,2,Yes,6.97844670710467
25152,Yes,Points,Postcard,Medium,1,Yes,High,2,1,5,Yes,7.020190708311925
25153,Yes,Cash Back,Postcard,Medium,1,No,Low,2,1,4,Yes,7.114159506292049
25154,Yes,Points,Postcard,Medium,more than 1,No,Low,more than 2,1,2,Yes,7.015936811826665
25155,Yes,Air Miles,Postcard,Low,1,No,Low,more than 2,1,3,Yes,6.969085534133743
25156,Yes,Air Miles,Letter,Medium,1,No,Low,2,1,4,No,6.836796190041643
25157,Yes,Cash Back,Letter,Medium,1,No,Low,1,1,5,No,7.0587581525186645
25158,Yes,Points,Postcard,Low,1,No,Low,more than 2,1,2,Yes,6.863280788880307
25159,Yes,Air Miles,Letter,Low,1,No,High,1,1,3,No,6.826816336476785
25160,Yes,Points,Postcard,Medium,more than 1,No,Low,2,1,3,Yes,6.8949233001667585
25161,Yes,Points,Letter,Medium,1,No,Low,2,1,3,Yes,7.006015648149656
25162,Yes,Air Miles,Letter,Low,1,No,High,1,1,4,Yes,7.177973237682275
25163,Yes,Air Miles,Postcard,Medium,1,No,Low,2,1,5,No,6.9909468698689015
25164,Yes,Air Miles,Postcard,Low,1,No,Low,2,1,1,Yes,6.983789965258135
25165,Yes,Air Miles,Letter,Low,1,No,High,2,1,5,Yes,6.678342114654332
25166,Yes,Points,Postcard,Low,1,Yes,Low,2,1,4,No,6.5940714039913555
25167,Yes,Air Miles,Postcard,Medium,1,No,Medium,more than 2,1,4,No,6.8867869725459405
25168,Yes,Points,Letter,Medium,1,No,Medium,2,1,4,No,6.728628613084702
25169,Yes,Cash Back,Postcard,Medium,1,No,Medium,2,1,3,No,7.384455188018752
25170,Yes,Air Miles,Postcard,High,more than 1,No,Low,1,1,2,No,6.916219357394266
25171,Yes,Air Miles,Postcard,Low,1,No,Low,1,1,5,Yes,6.99117688712121
25172,Yes,Air Miles,Postcard,Low,1,No,Low,1,1,3,Yes,7.250812926961684
25173,Yes,Air Miles,Postcard,High,1,Yes,Low,1,1,4,Yes,6.97611461649548
25174,Yes,Points,Postcard,High,1,Yes,Low,1,1,3,Yes,6.620739651073516
25175,Yes,Cash Back,Postcard,High,1,Yes,Low,2,more than 1,6,Yes,7.0118900437141445
25176,Yes,Points,Letter,Medium,1,No,Medium,2,1,4,No,6.728628613084702
25177,Yes,Air Miles,Letter,Low,more than 1,No,Medium,2,1,5,No,6.912494033329311
25178,Yes,Cash Back,Postcard,Low,1,Yes,Low,2,1,4,Yes,6.892641641172089
25179,Yes,Cash Back,Postcard,Medium,more than 1,No,Low,1,1,4,Yes,6.92461239604856
25180,Yes,Points,Postcard,Medium,1,No,Low,more than 2,1,3,Yes,7.0453409419347
25181,Yes,Air Miles,Postcard,Medium,more than 1,No,Medium,2,1,4,Yes,6.615395616979245
25182,Yes,Air Miles,Letter,Medium,1,No,Low,more than 2,1,2,Yes,6.601230118728877
25183,Yes,Points,Letter,High,1,Yes,Medium,2,1,2,No,7.099820874725485
25184,Yes,Air Miles,Letter,Medium,1,Yes,High,1,1,2,Yes,6.854354502255021
25185,Yes,Points,Postcard,Low,1,No,Low,2,1,5,No,6.843216757844566
25186,Yes,Cash Back,Postcard,Low,1,No,Medium,more than 2,1,4,Yes,6.6110324618782075
25187,Yes,Air Miles,Postcard,High,1,No,Low,1,1,4,No,7.407469397993409
25188,Yes,Air Miles,Postcard,Medium,more than 1,No,Medium,1,1,1,Yes,6.5326981270453555
25189,Yes,Cash Back,Letter,Low,1,No,Low,more than 2,1,5,No,7.003292705691201
25190,Yes,Points,Postcard,Medium,1,No,Low,1,1,3,Yes,6.9584483932976555
25191,Yes,Points,Letter,High,1,No,Low,2,more than 1,3,Yes,6.915723448631314
25192,Yes,Air Miles,Letter,Medium,1,No,Low,1,1,3,Yes,6.783042034808496
25193,Yes,Air Miles,Letter,High,1,No,Low,2,1,3,Yes,6.788690171823197
25194,Yes,Air Miles,Postcard,Medium,1,No,Low,more than 2,1,3,Yes,7.055312843339752
25195,Yes,Air Miles,Postcard,High,1,No,Low,2,1,3,Yes,7.060261750696906
25196,Yes,Points,Letter,High,1,Yes,Low,1,1,3,Yes,6.910252159180724
25197,Yes,Points,Postcard,Low,1,No,Medium,1,1,3,Yes,6.9598732332442435
25198,Yes,Air Miles,Letter,High,1,No,Low,2,more than 1,5,Yes,7.1252830915107115
25199,Yes,Air Miles,Postcard,Medium,more than 1,No,High,2,1,3,Yes,6.962006693814053
25200,Yes,Points,Postcard,Low,1,Yes,Low,2,1,5,Yes,7.0630481633881725
25201,Yes,Air Miles,Postcard,Medium,1,Yes,Low,1,1,2,No,7.120646453831996
25202,Yes,Cash Back,Letter,Medium,1,No,Low,1,1,5,No,7.040536390215956
25203,Yes,Air Miles,Letter,Medium,more than 1,No,Low,more than 2,1,3,No,7.005562338985049
25204,Yes,Air Miles,Postcard,Low,more than 1,No,Medium,more than 2,1,3,Yes,7.171080619929179
25205,Yes,Points,Postcard,Medium,1,No,Low,1,1,3,Yes,6.9584483932976555
25206,Yes,Points,Postcard,Medium,more than 1,No,Low,more than 2,1,4,No,7.053369627787109
25207,Yes,Cash Back,Postcard,Medium,1,No,Low,2,1,3,Yes,6.888062645636401
25208,Yes,Points,Postcard,Low,1,No,Low,2,1,6,Yes,6.985410523547741
25209,Yes,Points,Letter,Low,1,No,Low,1,1,2,Yes,6.918200536843676
25210,Yes,Cash Back,Postcard,Medium,1,No,Low,2,1,3,Yes,6.567023985440541
25211,Yes,Air Miles,Letter,High,1,Yes,Low,2,more than 1,4,Yes,7.188035021667156
25212,Yes,Air Miles,Postcard,High,1,No,Low,1,1,3,Yes,6.914730892718563
25213,Yes,Points,Letter,Medium,more than 1,No,Medium,1,1,5,Yes,6.884486652042782
25214,Yes,Points,Letter,Low,1,No,Low,1,1,2,Yes,6.918200536843676
25215,Yes,Points,Letter,Low,1,No,Medium,more than 2,1,3,No,6.660575149839686
25216,Yes,Air Miles,Postcard,Low,more than 1,No,Low,more than 2,1,4,Yes,7.180069874302796
25217,Yes,Air Miles,Postcard,High,more than 1,Yes,Low,more than 2,more than 1,3,Yes,6.531606225208026
25218,Yes,Cash Back,Postcard,Medium,more than 1,No,Low,1,1,2,No,6.785870090992013
25219,Yes,Points,Letter,Low,more than 1,No,Low,more than 2,1,3,Yes,7.283104763185678
25220,Yes,Points,Postcard,High,1,Yes,Low,1,1,3,Yes,6.620739651073516
25221,Yes,Cash Back,Postcard,Low,more than 1,No,Low,1,1,2,Yes,6.874198495453294
25222,Yes,Air Miles,Postcard,High,1,No,Medium,1,1,4,No,6.8867869725459405
25223,Yes,Air Miles,Letter,Medium,1,No,Low,1,1,5,Yes,6.979610716082565
25224,Yes,Air Miles,Postcard,Low,1,No,Low,more than 2,1,4,Yes,6.900730664045173
25225,Yes,Air Miles,Postcard,Low,1,No,Medium,2,1,4,No,6.4496802206016755
25226,Yes,Air Miles,Postcard,Medium,1,No,High,1,1,4,Yes,6.9598732332442435
25227,Yes,Air Miles,Postcard,Low,1,No,High,2,1,2,Yes,6.838137212101267
25228,Yes,Points,Postcard,Low,1,No,Medium,more than 2,1,4,Yes,7.032182857357189
25229,Yes,Air Miles,Postcard,Low,1,No,High,2,1,3,No,6.795146334599483
25230,Yes,Air Miles,Postcard,Low,1,No,Low,2,1,1,Yes,6.787281125514262
25231,Yes,Air Miles,Postcard,Medium,more than 1,No,Low,1,1,4,No,7.191617565331053
25232,Yes,Points,Postcard,Medium,1,No,Low,1,1,4,No,7.002838160228829
25233,Yes,Points,Postcard,Medium,1,No,Low,more than 2,1,4,Yes,6.97143405564532
25234,Yes,Points,Letter,High,1,No,Low,more than 2,more than 1,4,No,6.609012259170931
25235,Yes,Air Miles,Postcard,High,1,No,Medium,1,1,4,No,6.9241206330684015
25236,Yes,Points,Postcard,Medium,more than 1,No,Low,2,1,3,No,7.177591558288329
25237,Yes,Cash Back,Postcard,Medium,1,No,Low,2,more than 1,6,Yes,7.1258862884728025
25238,Yes,Air Miles,Postcard,Low,1,No,High,2,1,4,Yes,6.893656354602635
25239,Yes,Points,Letter,Low,more than 1,No,Low,1,1,4,Yes,6.44532291523272
25240,Yes,Cash Back,Postcard,Medium,1,No,Low,1,more than 1,3,No,7.147559271189454
25241,Yes,Points,Postcard,High,more than 1,No,Low,1,1,1,Yes,6.789253234901136
25242,Yes,Points,Postcard,Low,1,No,Low,1,more than 1,4,No,6.960347729101308
25243,Yes,Air Miles,Postcard,High,1,No,Low,more than 2,more than 1,2,No,7.089034626197648
25244,Yes,Points,Postcard,Medium,more than 1,No,Low,2,1,3,Yes,6.8949233001667585
25245,Yes,Air Miles,Postcard,High,1,No,High,2,1,5,No,6.92510391731675
25246,Yes,Points,Postcard,Medium,1,Yes,Low,more than 2,1,4,Yes,7.273959673136999
25247,Yes,Air Miles,Letter,Medium,1,No,Medium,2,more than 1,2,No,6.966967138613983
25248,Yes,Points,Letter,Medium,1,Yes,Low,2,1,3,Yes,6.941915130628842
25249,Yes,Points,Postcard,Medium,more than 1,No,Low,1,1,3,Yes,6.886020786836131
25250,Yes,Points,Postcard,Medium,1,No,Low,1,1,4,No,6.656405135777747
25251,Yes,Air Miles,Letter,Medium,more than 1,No,Low,2,1,4,Yes,7.060476365999801
25252,Yes,Points,Postcard,Low,1,No,High,2,1,3,Yes,7.108244139731541
25253,Yes,Cash Back,Postcard,Medium,1,No,Low,2,1,1,Yes,6.996223926969745
25254,Yes,Points,Letter,Medium,1,No,Low,2,more than 1,2,Yes,7.0894516403821735
25255,Yes,Air Miles,Letter,Medium,1,No,Low,1,1,2,No,7.1508975168030355
25256,Yes,Points,Postcard,Medium,1,No,Medium,more than 2,1,3,Yes,6.909254155105873
25257,Yes,Air Miles,Letter,Medium,1,No,Low,more than 2,1,1,No,6.576121319001174
25258,Yes,Air Miles,Postcard,Low,1,No,Low,more than 2,1,5,Yes,6.928292930199685
25259,Yes,Points,Postcard,High,1,No,Low,1,1,4,Yes,7.01211529430638
25260,Yes,Points,Postcard,Medium,1,No,Low,1,1,3,No,6.93537044601511
25261,Yes,Air Miles,Postcard,Medium,more than 1,No,Medium,2,1,4,Yes,6.615395616979245
25262,Yes,Points,Letter,High,1,Yes,Low,1,1,6,Yes,6.9650803456014065
25263,Yes,Points,Postcard,Medium,more than 1,No,Low,2,1,3,No,7.177591558288329
25264,Yes,Points,Postcard,Low,1,No,Low,more than 2,1,2,Yes,6.863280788880307
25265,Yes,Points,Postcard,Low,more than 1,No,Medium,2,1,4,No,6.75080902851941
25266,Yes,Air Miles,Postcard,Medium,1,No,Low,1,1,4,Yes,6.671083127438101
25267,Yes,Air Miles,Letter,Medium,1,No,Low,1,more than 1,4,Yes,7.056821626900031
25268,Yes,Air Miles,Postcard,Medium,1,No,Low,1,1,2,Yes,7.044251023570674
25269,Yes,Air Miles,Letter,High,1,No,Low,2,1,3,Yes,6.788690171823197
25270,Yes,Cash Back,Postcard,Low,1,No,Low,2,1,3,No,7.240828889668543
25271,Yes,Air Miles,Postcard,Low,1,No,Medium,2,1,3,No,6.98679748632209
25272,Yes,Air Miles,Postcard,Medium,1,Yes,Low,more than 2,1,5,Yes,7.0967213784947605
25273,Yes,Air Miles,Postcard,Medium,1,Yes,Medium,1,1,5,No,7.158708530935614
25274,Yes,Air Miles,Postcard,Low,1,Yes,Low,1,1,3,No,7.077287060847698
25275,Yes,Air Miles,Postcard,Medium,1,No,Medium,2,1,1,No,7.008957159491104
25276,Yes,Air Miles,Letter,Low,1,No,Medium,2,1,3,Yes,7.171656822768514
25277,Yes,Air Miles,Postcard,Medium,1,No,Medium,more than 2,more than 1,3,Yes,6.787844982309579
25278,Yes,Air Miles,Postcard,Medium,1,Yes,Medium,1,1,2,Yes,6.666002138418756
25279,Yes,Air Miles,Postcard,Low,1,No,Low,1,1,3,Yes,6.9823988219779025
25280,Yes,Points,Letter,Low,1,No,Low,1,1,3,Yes,6.5988495700787295
25281,Yes,Air Miles,Postcard,Medium,more than 1,No,Medium,1,1,1,Yes,6.5326981270453555
25282,Yes,Points,Postcard,Low,1,Yes,Low,2,1,5,Yes,7.0630481633881725
25283,Yes,Air Miles,Letter,Medium,more than 1,No,Low,1,1,4,Yes,7.249570360013846
25284,Yes,Points,Letter,Low,1,No,Low,2,1,1,No,6.54965074223381
25285,Yes,Air Miles,Postcard,Low,1,No,Low,1,more than 1,3,Yes,7.155396301896734
25286,Yes,Points,Postcard,Medium,1,Yes,Medium,1,1,1,Yes,6.652540396667858
25287,Yes,Air Miles,Postcard,High,1,No,Medium,more than 2,more than 1,2,No,7.016833874008374
25288,Yes,Air Miles,Postcard,Medium,1,No,Low,1,1,2,Yes,6.996223926969745
25289,Yes,Air Miles,Postcard,High,1,No,Low,more than 2,1,4,No,6.846411648741085
25290,Yes,Air Miles,Postcard,Medium,more than 1,No,Medium,1,1,4,Yes,6.555712447369967
25291,Yes,Cash Back,Postcard,Medium,1,No,Medium,1,1,4,Yes,6.827358341910108
25292,Yes,Cash Back,Postcard,Low,more than 1,No,High,more than 2,more than 1,4,Yes,7.158319425872339
25293,Yes,Points,Postcard,Medium,1,No,Medium,2,1,2,Yes,7.01907301511409
25294,Yes,Cash Back,Letter,Medium,1,No,Low,1,1,5,No,7.0587581525186645
25295,Yes,Air Miles,Postcard,Medium,1,Yes,Medium,more than 2,1,4,Yes,6.993474154384675
25296,Yes,Air Miles,Postcard,High,1,No,Low,more than 2,1,2,Yes,7.050556077613808
25297,Yes,Cash Back,Letter,Medium,more than 1,No,Low,2,1,3,No,6.973308909721576
25298,Yes,Points,Postcard,Medium,1,No,Low,1,more than 1,2,No,6.960110509316065
25299,Yes,Points,Postcard,Low,1,No,Low,more than 2,1,1,Yes,6.476972362889683
25300,Yes,Air Miles,Postcard,Low,1,No,Low,1,1,3,No,7.0827584549684115
25301,Yes,Points,Letter,Medium,1,No,Low,2,1,4,Yes,6.823014050527046
25302,Yes,Cash Back,Letter,Medium,more than 1,No,Low,2,1,3,No,6.973308909721576
25303,Yes,Points,Letter,Low,1,No,Low,more than 2,1,3,Yes,6.88423073393518
25304,Yes,Air Miles,Letter,Low,1,No,Medium,2,1,3,Yes,7.171656822768514
25305,Yes,Air Miles,Letter,Medium,1,No,Medium,2,more than 1,5,No,6.948417260701027
25306,Yes,Points,Postcard,Medium,more than 1,No,Medium,more than 2,1,4,Yes,7.185008155943379
25307,Yes,Cash Back,Letter,Medium,1,No,Low,1,1,4,Yes,6.841615476477592
25308,Yes,Air Miles,Letter,Medium,1,No,Low,2,more than 1,3,Yes,6.853299093186078
25309,Yes,Air Miles,Postcard,Medium,more than 1,No,High,2,1,3,Yes,6.962006693814053
25310,Yes,Air Miles,Postcard,Low,1,No,Low,1,more than 1,3,Yes,7.155396301896734
25311,Yes,Points,Postcard,Medium,1,No,Low,1,1,3,No,6.690531670178918
25312,Yes,Air Miles,Postcard,High,more than 1,No,Low,2,more than 1,5,Yes,6.764750584565133
25313,Yes,Points,Postcard,Medium,more than 1,No,Low,1,1,3,Yes,6.886020786836131
25314,Yes,Cash Back,Postcard,Low,1,No,Low,2,more than 1,2,No,6.3447587828872365
25315,Yes,Air Miles,Letter,Low,1,No,Medium,2,1,4,No,6.847474348097207
25316,Yes,Cash Back,Letter,Low,1,No,High,1,1,4,Yes,6.940222469119639
25317,Yes,Points,Letter,Medium,more than 1,No,High,more than 2,1,4,Yes,6.961532984662608
25318,Yes,Points,Postcard,Medium,1,Yes,Low,2,more than 1,4,Yes,6.969320634640292
25319,Yes,Air Miles,Postcard,High,1,No,High,2,1,3,No,7.042504679533751
25320,Yes,Points,Postcard,Medium,1,No,Low,more than 2,1,4,No,6.9172104377528925
25321,Yes,Points,Letter,Low,more than 1,Yes,Low,1,1,6,No,7.00850518208228
25322,Yes,Points,Postcard,Low,1,Yes,Low,1,1,1,No,7.1681946150400435
25323,Yes,Air Miles,Postcard,Medium,1,No,High,2,1,4,No,6.976348070447749
25324,Yes,Air Miles,Postcard,Low,more than 1,No,Low,more than 2,1,4,No,6.869534066161939
25325,Yes,Air Miles,Letter,Low,1,No,Medium,2,1,3,No,6.980075940561763
25326,Yes,Air Miles,Postcard,Medium,1,No,Low,1,1,4,Yes,7.104144092987527
25327,Yes,Cash Back,Postcard,Medium,1,No,Low,1,1,2,Yes,6.957259473885226
25328,Yes,Air Miles,Letter,Low,1,No,Medium,2,1,4,No,7.185955036044425
25329,Yes,Air Miles,Postcard,Medium,1,No,High,2,more than 1,6,Yes,7.21505613830307
25330,Yes,Points,Postcard,Medium,more than 1,No,High,2,1,2,No,6.956545443151569
25331,Yes,Points,Postcard,Medium,more than 1,No,Medium,more than 2,1,4,Yes,7.185008155943379
25332,Yes,Air Miles,Postcard,Low,1,No,Low,more than 2,more than 1,3,Yes,6.81810405702949
25333,Yes,Points,Postcard,Medium,1,No,Medium,1,more than 1,2,No,6.918695219020472
25334,Yes,Air Miles,Postcard,Low,1,No,Medium,1,1,5,Yes,6.97307474510278
25335,Yes,Cash Back,Postcard,Medium,1,No,Low,2,1,2,No,6.5546454012079005
25336,Yes,Air Miles,Letter,Low,1,Yes,Low,2,1,4,No,6.77078942390898
25337,Yes,Cash Back,Postcard,Low,more than 1,No,Medium,more than 2,1,4,Yes,6.826545223556594
25338,Yes,Air Miles,Letter,Low,1,No,Medium,2,1,5,Yes,7.494430215031565
25339,Yes,Air Miles,Postcard,Low,more than 1,No,Low,2,more than 1,4,Yes,6.601909235902685
25340,Yes,Points,Postcard,Medium,more than 1,No,Low,1,1,4,Yes,6.900982394694708
25341,Yes,Air Miles,Letter,Medium,1,No,Low,1,more than 1,4,No,7.157930169347377
25342,Yes,Air Miles,Postcard,Low,1,No,Low,1,1,5,Yes,6.99117688712121
25343,Yes,Points,Postcard,Medium,1,No,Low,more than 2,1,4,Yes,6.97143405564532
25344,Yes,Points,Letter,Low,1,Yes,Low,more than 2,1,4,Yes,7.029972911706386
25345,Yes,Air Miles,Postcard,High,1,No,High,more than 2,1,5,No,6.963899289600177
25346,Yes,Air Miles,Letter,Low,1,No,Medium,2,1,3,Yes,6.894670039433482
25347,Yes,Air Miles,Letter,Medium,1,Yes,Low,more than 2,more than 1,2,Yes,7.172808233373557
25348,Yes,Points,Letter,Medium,more than 1,No,High,more than 2,1,4,Yes,6.961532984662608
25349,Yes,Air Miles,Postcard,Medium,more than 1,No,Low,1,1,4,No,7.4542858273689045
25350,Yes,Points,Letter,Medium,1,Yes,Low,2,1,4,Yes,6.825460036255307
25351,Yes,Air Miles,Postcard,Medium,1,No,Low,2,1,1,No,6.896441519081864
25352,Yes,Air Miles,Postcard,Low,more than 1,No,Low,2,1,4,No,7.068384924907105
25353,Yes,Points,Postcard,Low,1,No,Low,more than 2,1,1,Yes,6.476972362889683
25354,Yes,Cash Back,Postcard,Medium,1,No,Low,1,more than 1,3,No,6.942156705699469
25355,Yes,Air Miles,Postcard,Medium,more than 1,No,Low,2,1,4,Yes,6.821380063235392
25356,Yes,Points,Postcard,Medium,1,No,Low,2,1,4,No,6.972840525638071
25357,Yes,Air Miles,Postcard,Low,1,No,Medium,1,more than 1,3,No,6.693633409638385
25358,Yes,Air Miles,Letter,Low,1,No,Medium,1,1,4,Yes,6.913985828732773
25359,Yes,Air Miles,Letter,Medium,1,No,Low,1,1,5,Yes,6.979610716082565
25360,Yes,Air Miles,Postcard,Medium,1,No,Low,more than 2,1,3,Yes,7.055312843339752
25361,Yes,Air Miles,Postcard,Medium,more than 1,No,Low,2,1,4,No,7.093404625868766
25362,Yes,Air Miles,Postcard,Medium,1,No,Low,1,1,2,Yes,7.02108396428914
25363,Yes,Air Miles,Letter,Low,1,No,Low,1,1,3,No,6.877038306320077
25364,Yes,Air Miles,Postcard,Low,1,No,Low,2,1,3,Yes,6.930005887916956
25365,Yes,Cash Back,Letter,Low,1,No,Low,more than 2,1,4,Yes,7.164333606382584
25366,Yes,Points,Postcard,Medium,1,No,High,1,1,2,Yes,6.41958767910873
25367,Yes,Air Miles,Postcard,Low,1,No,Low,1,1,3,Yes,7.250812926961684
25368,Yes,Points,Letter,Medium,1,No,Low,more than 2,1,3,No,6.994162306722876
25369,Yes,Points,Letter,High,1,Yes,High,2,1,5,Yes,6.637913124658687
25370,Yes,Cash Back,Postcard,Low,1,No,Medium,2,1,2,Yes,6.619072706196772
25371,Yes,Cash Back,Postcard,Medium,1,No,Medium,more than 2,1,3,No,6.97914527506881
25372,Yes,Air Miles,Postcard,Medium,1,No,Low,1,1,3,No,6.846677429473547
25373,Yes,Points,Postcard,Low,1,Yes,Low,2,1,4,No,6.5940714039913555
25374,Yes,Points,Postcard,Medium,1,No,Low,1,more than 1,5,Yes,7.07284589884773
25375,Yes,Air Miles,Letter,High,more than 1,No,High,2,1,2,Yes,6.9363427358340495
25376,Yes,Air Miles,Postcard,Medium,more than 1,No,Low,1,1,4,No,7.4542858273689045
25377,Yes,Points,Postcard,Low,more than 1,No,Medium,1,1,4,Yes,6.946013991099227
25378,Yes,Air Miles,Postcard,Low,1,No,Medium,more than 2,1,4,Yes,6.911747300251674
25379,Yes,Air Miles,Letter,Medium,1,No,Low,2,1,4,No,7.029308974534714
25380,Yes,Points,Letter,Low,1,No,Low,2,1,5,Yes,7.142234339960092
25381,Yes,Air Miles,Letter,Medium,1,No,Medium,more than 2,1,3,No,7.0346081699780605
25382,Yes,Points,Letter,Low,1,No,Low,1,1,3,Yes,6.5988495700787295
25383,Yes,Points,Postcard,Medium,1,No,Medium,2,1,4,No,7.051639149310715
25384,Yes,Air Miles,Letter,Low,more than 1,No,Medium,2,1,5,No,6.912494033329311
25385,Yes,Air Miles,Postcard,Medium,1,No,Low,2,more than 1,4,Yes,7.025538314638521
25386,Yes,Points,Postcard,Medium,more than 1,No,Medium,2,1,4,Yes,6.947937068614969
25387,Yes,Air Miles,Postcard,Low,1,No,Low,2,1,2,No,7.454430555641825
25388,Yes,Air Miles,Postcard,High,1,No,Medium,more than 2,more than 1,2,No,7.016833874008374
25389,Yes,Points,Letter,Medium,1,No,Low,more than 2,1,3,No,6.994162306722876
25390,Yes,Air Miles,Postcard,Medium,1,Yes,Low,more than 2,1,5,Yes,7.0967213784947605
25391,Yes,Air Miles,Postcard,Low,1,No,High,2,1,4,Yes,6.941915130628842
25392,Yes,Air Miles,Letter,Medium,1,No,Low,more than 2,more than 1,5,No,6.7661917146603505
25393,Yes,Air Miles,Postcard,High,more than 1,No,Low,more than 2,1,3,No,7.072209833947667
25394,Yes,Points,Letter,Medium,1,No,Medium,2,1,3,Yes,6.892641641172089
25395,Yes,Air Miles,Postcard,Medium,1,No,Low,2,1,4,Yes,7.083387847625295
25396,Yes,Cash Back,Postcard,Low,more than 1,No,High,1,1,2,No,6.901485665968542
25397,Yes,Air Miles,Postcard,Low,1,No,Medium,1,1,4,Yes,6.953445404899253
25398,Yes,Cash Back,Letter,Low,1,No,High,2,more than 1,4,Yes,7.2474366465442985
25399,Yes,Points,Letter,High,1,Yes,Medium,2,1,2,No,7.099820874725485
25400,Yes,Air Miles,Postcard,Low,1,No,Low,1,1,3,Yes,6.9823988219779025
25401,Yes,Air Miles,Postcard,Low,1,No,Medium,2,1,3,No,6.98679748632209
25402,Yes,Cash Back,Postcard,High,more than 1,No,Medium,1,1,3,No,6.862234763680328
25403,Yes,Air Miles,Postcard,Medium,more than 1,No,Low,more than 2,1,4,No,7.167423604978719
25404,Yes,Cash Back,Postcard,Low,1,No,High,1,1,5,Yes,6.870831924877539
25405,Yes,Cash Back,Postcard,Medium,1,No,Medium,2,1,5,No,6.880640986490565
25406,Yes,Air Miles,Postcard,High,1,Yes,Low,2,1,5,Yes,6.747879911018012
25407,Yes,Points,Postcard,Medium,1,No,High,1,1,2,Yes,6.41958767910873
25408,Yes,Air Miles,Letter,Medium,more than 1,No,Low,more than 2,1,3,No,7.005562338985049
25409,Yes,Cash Back,Postcard,Low,more than 1,No,Medium,more than 2,1,4,Yes,6.826545223556594
25410,Yes,Air Miles,Postcard,Low,1,No,Medium,more than 2,1,4,Yes,6.911747300251674
25411,Yes,Points,Letter,Medium,1,No,Low,1,1,2,Yes,6.865369562485699
25412,Yes,Air Miles,Postcard,Low,1,No,High,2,more than 1,4,No,6.670449413855423
25413,Yes,Air Miles,Letter,Low,1,No,Low,2,1,3,No,6.903747257584598
25414,Yes,Points,Postcard,Medium,more than 1,No,High,more than 2,1,3,No,6.971903098805889
25415,Yes,Cash Back,Postcard,Low,more than 1,No,Low,1,1,4,No,6.973308909721576
25416,Yes,Cash Back,Postcard,Medium,more than 1,No,Low,2,more than 1,4,Yes,7.0172821035093795
25417,Yes,Air Miles,Postcard,Medium,1,No,Low,1,1,3,Yes,7.287047512786279
25418,Yes,Points,Postcard,Low,1,No,Medium,1,more than 1,4,Yes,6.83249279448159
25419,Yes,Air Miles,Postcard,Medium,1,No,Medium,2,1,3,Yes,7.151877236681538
25420,Yes,Air Miles,Postcard,Low,more than 1,No,High,more than 2,1,4,No,6.948897222313312
25421,Yes,Air Miles,Letter,Medium,1,No,Low,1,more than 1,4,Yes,7.056821626900031
